unit_number,time_in_cycles,operational_setting_1,operational_setting_2,operational_setting_3,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_17,sensor_measurement_20,sensor_measurement_21
24.0,11.0,0.33333334,0.25,0.0,0.41264343,0.34466934,0.27937126,0.7745514,0.19726562,0.1917305,0.285717,0.7782593,0.25024414,0.22050858,0.20084763,0.33333206,0.6511631,0.62786484
24.0,12.0,0.29885057,0.25,0.0,0.42167664,0.39175797,0.2312603,0.68116,0.21240234,0.21667862,0.22619057,0.80384064,0.19140625,0.24919891,0.34244156,0.33333206,0.5503864,0.7684326
24.0,13.0,0.6724138,0.4166667,0.0,0.400589,0.27316284,0.407156,0.6698837,0.13647461,0.17530823,0.2500019,0.6950989,0.2355957,0.21988678,0.33743668,0.5,0.5116291,0.7256279
24.0,14.0,0.54022986,0.16666669,0.0,0.37046814,0.45323563,0.24274063,0.6940384,0.24267578,0.1955452,0.24404716,0.744133,0.22094727,0.22319031,0.4093895,0.25,0.6511631,0.6724663
24.0,15.0,0.48850575,0.16666669,0.0,0.22288513,0.31589508,0.30266762,0.63928986,0.19726562,0.21520233,0.29166794,0.78038025,0.26489258,0.23970413,0.25240707,0.33333206,0.5503864,0.7462044
24.0,16.0,0.5,0.08333331,0.0,0.29518127,0.44997025,0.3163395,0.7294693,0.21240234,0.18836594,0.39881134,0.624733,0.22094727,0.20048523,0.3085785,0.25,0.6744175,0.59720993
24.0,17.0,0.6436782,0.08333331,0.0,0.2590332,0.3887062,0.3625908,0.75522614,0.18188477,0.22475815,0.33333397,0.6545868,0.2355957,0.19330978,0.38861465,0.33333206,0.5193825,0.6423645
24.0,18.0,0.5,0.75,0.0,0.36444092,0.44059372,0.25962067,0.6827698,0.16674805,0.20806122,0.20238113,0.72068787,0.19140625,0.228405,0.35167313,0.41666412,0.5581417,0.77685547
24.0,19.0,0.54022986,0.25,0.0,0.44577026,0.32286835,0.22704124,0.6908188,0.18188477,0.19401932,0.24404716,0.6823044,0.19140625,0.24486542,0.42516327,0.33333206,0.73643494,0.67978287
24.0,20.0,0.44252872,0.6666666,0.0,0.34939575,0.3586235,0.28038406,0.7230301,0.27294922,0.19711685,0.16666794,0.6396637,0.2944336,0.23170471,0.34090042,0.33333206,0.7674427,0.5898895
24.0,21.0,0.5344828,0.33333334,0.0,0.32229614,0.4377594,0.28122902,0.7455673,0.16674805,0.20227432,0.24404716,0.73347473,0.20605469,0.20987701,0.25587082,0.25,0.66666794,0.6415367
24.0,22.0,0.3678161,0.5,0.0,0.28312683,0.2522354,0.26130867,0.71658325,0.21240234,0.17324448,0.13095284,0.67803955,0.20605469,0.23743439,0.26317978,0.33333206,0.5891495,0.49433517
24.0,23.0,0.55172414,0.08333331,0.0,0.35842896,0.39197922,0.2587757,0.67311096,0.24267578,0.18791962,0.23809624,0.656723,0.27978516,0.21596527,0.38399506,0.33333206,0.5581417,0.6962166
24.0,24.0,0.48850575,0.6666666,0.0,0.3283081,0.37039566,0.449358,0.8405762,0.15161133,0.19325638,0.23809624,0.7377472,0.27978516,0.24925232,0.27703094,0.33333206,0.66666794,0.77119446
24.0,25.0,0.24137932,0.5,0.0,0.25601196,0.31371307,0.31853294,0.6875992,0.22753906,0.17449951,0.25595284,0.79317474,0.19140625,0.23361588,0.21008301,0.33333206,0.5426369,0.69221115
24.0,26.0,0.54022986,0.25,0.0,0.3283081,0.3897972,0.31110764,0.7761612,0.30322266,0.1902504,0.42262077,0.656723,0.2355957,0.25766373,0.21469879,0.33333206,0.68217087,0.68613434
24.0,27.0,0.48850575,0.4166667,0.0,0.24699402,0.42010117,0.3173523,0.70692444,0.27294922,0.20286179,0.27976227,0.6268692,0.16186523,0.2412529,0.34513474,0.41666412,0.62015533,0.6532707
24.0,28.0,0.57471263,0.08333331,0.0,0.2409668,0.3553505,0.30621147,0.51207733,0.24267578,0.18800735,0.25595284,0.6268692,0.17675781,0.23299408,0.38476562,0.41666412,0.59689903,0.6815796
24.0,29.0,0.50574714,0.6666666,0.0,0.4608307,0.36494446,0.26198387,0.7230301,0.16674805,0.20146942,0.1964302,0.81663513,0.27978516,0.2149849,0.39938736,0.33333206,0.790699,0.5777397
24.0,30.0,0.37356323,0.8333333,0.0,0.4186554,0.30695343,0.35651398,0.59420013,0.15161133,0.1366272,0.30952454,0.7420044,0.20605469,0.19965744,0.3982315,0.41666412,0.5891495,0.6884804
24.0,31.0,0.55172414,0.4166667,0.0,0.39457703,0.4196663,0.35415077,0.7600632,0.16674805,0.18868256,0.27381134,0.6865616,0.19140625,0.23160172,0.3197403,0.41666412,0.5503864,0.7343292
24.0,32.0,0.52873564,0.5,0.0,0.24699402,0.405056,0.42572403,0.56359863,0.21240234,0.18850327,0.26190567,0.7420044,0.2355957,0.21767044,0.22893524,0.25,0.77519417,0.5715256
24.0,33.0,0.52873564,0.33333334,0.0,0.4066162,0.22432709,0.41576576,0.6231842,0.24267578,0.18607712,0.25595284,0.72281647,0.16186523,0.22933197,0.5205879,0.33333206,0.6744175,0.53258514
24.0,34.0,0.6091954,0.75,0.0,0.12348938,0.34902954,0.38791275,0.71175385,0.19726562,0.15444565,0.23809624,0.7164154,0.17675781,0.263031,0.34282303,0.33333206,0.56589127,0.6806145
24.0,35.0,0.38505745,0.16666669,0.0,0.30419922,0.33049774,0.31718445,0.75201416,0.13647461,0.18037796,0.30952454,0.76119995,0.27978516,0.25327682,0.41939163,0.41666412,0.61240387,0.551918
24.0,36.0,0.3448276,0.75,0.0,0.38552856,0.43383408,0.43180084,0.7133713,0.16674805,0.17337799,0.23214531,0.6417923,0.2355957,0.23315048,0.33359146,0.33333206,0.66666794,0.5314827
24.0,37.0,0.5574713,0.16666669,0.0,0.22590637,0.40309525,0.16289711,0.7342911,0.22753906,0.14587402,0.23214531,0.70575714,0.22094727,0.25296783,0.28857422,0.33333206,0.7441864,0.6582413
24.0,38.0,0.4137931,0.33333334,0.0,0.4307251,0.43492508,0.36580086,0.7342911,0.21240234,0.18199539,0.3035717,0.744133,0.2944336,0.2276268,0.37783813,0.5,0.64341164,0.72286606
24.0,39.0,0.4137931,0.8333333,0.0,0.3463745,0.3869629,0.42437553,0.7375183,0.15161133,0.20393372,0.27976227,0.73561096,0.2355957,0.22159195,0.45248413,0.33333206,0.6046505,0.6935921
24.0,40.0,0.7816092,0.6666666,0.0,0.34036255,0.2319603,0.24611664,0.67632294,0.24267578,0.16915894,0.24404716,0.6545868,0.20605469,0.2325325,0.36629486,0.5,0.62015533,0.8547363
24.0,41.0,0.31609195,0.5,0.0,0.4186554,0.3564415,0.43349075,0.697258,0.24267578,0.19011307,0.30952454,0.7590637,0.20605469,0.22479248,0.42747116,0.16666412,0.57364464,0.64139557
24.0,42.0,0.4770115,0.6666666,0.0,0.61746216,0.33594894,0.44496918,0.6795502,0.24267578,0.19303131,0.25595284,0.78891754,0.25024414,0.19697571,0.3285904,0.33333206,0.7441864,0.77326584
24.0,43.0,0.63793105,0.33333334,0.0,0.1897583,0.39328384,0.39230156,0.71014404,0.22753906,0.18159103,0.16666794,0.6759033,0.22094727,0.21245575,0.376297,0.5,0.7209301,0.6268959
24.0,44.0,0.47126436,0.16666669,0.0,0.25300598,0.36821747,0.3475685,0.75683594,0.22753906,0.21434784,0.15476227,0.7249527,0.16186523,0.25276184,0.29280472,0.16666412,0.66666794,0.670948
24.0,45.0,0.50574714,0.5,0.0,0.42167664,0.36363602,0.26164627,0.67311096,0.22753906,0.20317078,0.16666794,0.73134613,0.22094727,0.21390152,0.34012985,0.41666412,0.59689903,0.6246872
24.0,46.0,0.5689655,0.75,0.0,0.24998474,0.32504654,0.3605652,0.75522614,0.24267578,0.1770134,0.4285717,0.73561096,0.22094727,0.22737122,0.46325684,0.33333206,0.50387764,0.5999718
24.0,47.0,0.61494255,0.08333331,0.0,0.34939575,0.3564415,0.37879562,0.600647,0.19726562,0.1556549,0.26190567,0.7569275,0.26489258,0.22732162,0.33859253,0.5,0.6511631,0.7682953
24.0,48.0,0.5114943,0.5833333,0.0,0.36143494,0.26160812,0.42842674,0.5829239,0.15161133,0.19787979,0.32738304,0.7036209,0.22094727,0.21834183,0.25663757,0.58333206,0.71318054,0.6967697
24.0,49.0,0.5344828,0.75,0.0,0.25300598,0.44669724,0.3921318,0.6908188,0.2578125,0.16225052,0.22619057,0.5714264,0.22094727,0.25234604,0.38668823,0.41666412,0.56589127,0.64388275
24.0,50.0,0.51724136,0.16666669,0.0,0.29518127,0.3771515,0.30924797,0.61351776,0.16674805,0.19348145,0.23809624,0.60341644,0.20605469,0.21410751,0.36629486,0.5,0.6744175,0.58478165
24.0,51.0,0.5689655,0.33333334,0.0,0.31022644,0.35012054,0.38318443,0.62802124,0.30322266,0.17625046,0.36904907,0.82515717,0.13256836,0.23309708,0.3963089,0.41666412,0.6744175,0.5680733
24.0,52.0,0.37356323,0.75,0.0,0.42468262,0.39066696,0.32663536,0.64572906,0.2578125,0.20164871,0.25595284,0.7249527,0.17675781,0.18644714,0.40977478,0.25,0.6976757,0.41701126
24.0,53.0,0.4770115,0.4166667,0.0,0.36143494,0.3826027,0.3360901,0.6698837,0.27294922,0.19011307,0.33333397,0.6716461,0.20605469,0.22298431,0.40784836,0.25,0.6511631,0.7609749
24.0,54.0,0.4137931,0.25,0.0,0.37046814,0.24416733,0.3149891,0.67150116,0.22753906,0.19989777,0.38095474,0.6417923,0.25024414,0.21266174,0.17814255,0.33333206,0.5891495,0.7740936
24.0,55.0,0.1494253,0.25,0.0,0.2710724,0.3727913,0.30013466,0.6505661,0.19726562,0.2110672,0.27976227,0.633255,0.26489258,0.22716522,0.3609085,0.41666412,0.40310097,0.85017776
24.0,56.0,0.7816092,0.5,0.0,0.4186554,0.32112503,0.3853798,0.8438034,0.27294922,0.17642975,0.26190567,0.65245056,0.26489258,0.22133255,0.41054153,0.5,0.6976757,0.5780144
24.0,57.0,0.35632184,0.6666666,0.0,0.48794556,0.39437485,0.40057182,0.689209,0.10620117,0.17656708,0.34523964,0.59487915,0.25024414,0.23206711,0.46941376,0.33333206,0.6046505,0.48895264
24.0,58.0,0.37931034,0.16666669,0.0,0.3283081,0.28428268,0.33963394,0.6618347,0.21240234,0.17943573,0.26190567,0.5970154,0.26489258,0.23134613,0.30049896,0.33333206,0.47286987,0.56185913
24.0,59.0,0.4597701,0.5833333,0.0,0.38552856,0.34859467,0.347229,0.7214203,0.22753906,0.20550919,0.35119057,0.78038025,0.19140625,0.20621109,0.37283325,0.33333206,0.5503864,0.60204315
24.0,60.0,0.48850575,0.08333331,0.0,0.36444092,0.2969284,0.3133011,0.64572906,0.18188477,0.16122055,0.3571434,0.69296265,0.25024414,0.22220993,0.27241516,0.41666412,0.5581417,0.6152992
24.0,61.0,0.66091955,0.8333333,0.0,0.4668579,0.38652802,0.30469322,0.63928986,0.22753906,0.20681,0.42262077,0.6396637,0.2944336,0.22076797,0.3432083,0.41666412,0.71318054,0.69096756
24.0,62.0,0.4137931,0.25,0.0,0.3283081,0.36058426,0.37609673,0.6070862,0.24267578,0.18621445,0.2142868,0.6673813,0.2944336,0.22639084,0.29011154,0.41666412,0.62015533,0.69262695
24.0,63.0,0.4597701,0.08333331,0.0,0.4487915,0.39699173,0.44142342,0.7842102,0.24267578,0.15875244,0.31547737,0.6823044,0.16186523,0.21276474,0.39092255,0.5,0.5503864,0.58782196
24.0,64.0,0.21264368,0.25,0.0,0.5331116,0.2613907,0.28831673,0.6650543,0.2578125,0.15982437,0.3571434,0.60341644,0.2944336,0.21245575,0.27048874,0.41666412,0.5348854,0.700634
24.0,65.0,0.5,0.8333333,0.0,0.4186554,0.35491562,0.3921318,0.64894867,0.28808594,0.18343353,0.25595284,0.6396637,0.33862305,0.19238281,0.35860062,0.41666412,0.5193825,0.5483284
24.0,66.0,0.545977,0.25,0.0,0.37046814,0.37322998,0.33288193,0.7036972,0.16674805,0.17477036,0.2500019,0.55436707,0.25024414,0.23186111,0.3370552,0.25,0.62015533,0.55495834
24.0,67.0,0.43678162,0.5833333,0.0,0.55722046,0.4185753,0.28798103,0.624794,0.18188477,0.18845749,0.23214531,0.63752747,0.25024414,0.21199417,0.33166885,0.58333206,0.5581417,0.6614189
24.0,68.0,0.51724136,0.4166667,0.0,0.25300598,0.2991066,0.31819534,0.6634369,0.28808594,0.17625046,0.29761887,0.70575714,0.2355957,0.2148819,0.29588318,0.41666412,0.52713203,0.7450981
24.0,69.0,0.49425286,0.75,0.0,0.42770386,0.35012054,0.35178757,0.6682739,0.19726562,0.19352722,0.3928566,0.6268692,0.26489258,0.24801254,0.25432968,0.25,0.5891495,0.5704231
24.0,70.0,0.15517241,0.33333334,0.0,0.3373413,0.22389603,0.4500332,0.5716629,0.31835938,0.17328644,0.38690567,0.69296265,0.22094727,0.22674942,0.49518967,0.5,0.66666794,0.45581436
24.0,71.0,0.36206895,0.4166667,0.0,0.48493958,0.36276627,0.37187767,0.697258,0.22753906,0.20631409,0.40476227,0.6460495,0.25024414,0.24414062,0.42131424,0.41666412,0.5813961,0.51063156
24.0,72.0,0.454023,0.5,0.0,0.37348938,0.30935287,0.17977715,0.600647,0.18188477,0.15368271,0.38690567,0.71855164,0.30908203,0.21534729,0.22047043,0.33333206,0.57364464,0.613781
24.0,73.0,0.42528737,0.08333331,0.0,0.4668579,0.30913544,0.46455002,0.7665024,0.21240234,0.16543579,0.36309624,0.6844406,0.26489258,0.2147255,0.35783005,0.5,0.5813961,0.7419205
24.0,74.0,0.591954,0.6666666,0.0,0.39759827,0.28363037,0.5146847,0.5861511,0.3334961,0.18491364,0.35119057,0.53944397,0.27978516,0.20677948,0.46017838,0.33333206,0.48061943,0.55757904
24.0,75.0,0.79310346,0.75,0.0,0.33433533,0.20013046,0.44851303,0.70209503,0.30322266,0.19814682,0.29166794,0.70575714,0.27978516,0.21663666,0.39976883,0.41666412,0.56589127,0.58174515
24.0,76.0,0.43678162,0.5,0.0,0.5451813,0.45236588,0.44716263,0.71014404,0.24267578,0.17912292,0.30952454,0.5735626,0.2944336,0.23062134,0.3328209,0.33333206,0.63565826,0.66418076
24.0,77.0,0.591954,0.75,0.0,0.42167664,0.4137802,0.41441536,0.5797119,0.21240234,0.19559097,0.34523964,0.5863571,0.2944336,0.22510147,0.5213547,0.25,0.4651184,0.5742874
24.0,78.0,0.5862069,0.33333334,0.0,0.42770386,0.32613754,0.32950592,0.600647,0.2578125,0.19828033,0.3571434,0.6823044,0.17675781,0.23118973,0.5582924,0.33333206,0.63565826,0.63918686
24.0,79.0,0.3448276,0.6666666,0.0,0.38552856,0.2958374,0.37609673,0.544281,0.19726562,0.19697952,0.27381134,0.7142792,0.27978516,0.22510147,0.23393631,0.33333206,0.7519398,0.700222
24.0,80.0,0.48850575,0.8333333,0.0,0.4909668,0.13298416,0.40698814,0.6634369,0.31835938,0.19859695,0.32738304,0.5714264,0.25024414,0.21828842,0.4570999,0.33333206,0.5426369,0.55109024
24.0,81.0,0.6436782,0.16666669,0.0,0.45480347,0.5059967,0.3166771,0.5797119,0.30322266,0.15547562,0.26190567,0.6439285,0.27978516,0.19759369,0.36475372,0.33333206,0.6279087,0.52181625
24.0,82.0,0.5689655,0.4166667,0.0,0.4909668,0.4453888,0.45357704,0.6650543,0.30322266,0.2039833,0.2678566,0.7142792,0.19140625,0.24120331,0.55675125,0.5,0.5426369,0.6320076
24.0,83.0,0.43103448,0.5,0.0,0.23794556,0.32897186,0.52227974,0.61351776,0.27294922,0.13761902,0.38095474,0.65885925,0.32373047,0.20043182,0.5498276,0.5,0.64341164,0.55578613
24.0,84.0,0.4770115,0.75,0.0,0.3463745,0.37649918,0.3907833,0.64089966,0.3334961,0.17351532,0.375,0.70575714,0.22094727,0.19903946,0.44247818,0.41666412,0.5813961,0.6310425
24.0,85.0,0.4137931,0.75,0.0,0.35842896,0.55090714,0.35567093,0.6537781,0.31835938,0.15192795,0.36904907,0.6695175,0.33862305,0.23108673,0.34244156,0.41666412,0.64341164,0.6726036
24.0,86.0,0.5344828,0.75,0.0,0.31022644,0.38303757,0.38453674,0.5410614,0.2578125,0.17921066,0.36904907,0.5735626,0.27978516,0.19645691,0.46979523,0.5,0.5891495,0.5617218
24.0,87.0,0.40804598,0.75,0.0,0.42468262,0.4159584,0.36478615,0.5008087,0.27294922,0.16696548,0.38095474,0.5650406,0.33862305,0.19486237,0.48018646,0.41666412,0.52713203,0.6764717
24.0,88.0,0.4770115,0.5833333,0.0,0.5240936,0.37083054,0.3438549,0.5088577,0.34838867,0.21349335,0.3571434,0.6012802,0.2355957,0.19692612,0.52828217,0.33333206,0.5116291,0.47569656
24.0,89.0,0.21264368,0.6666666,0.0,0.24998474,0.48070526,0.34875107,0.55233765,0.31835938,0.18401337,0.33333397,0.69296265,0.26489258,0.20450974,0.37937546,0.33333206,0.62015533,0.7169304
24.0,90.0,0.62068963,0.75,0.0,0.42167664,0.5628967,0.44142342,0.5314026,0.27294922,0.16202545,0.41666794,0.6012802,0.35327148,0.20131302,0.4790306,0.33333206,0.6046505,0.6777115
24.0,91.0,0.69540226,0.16666669,0.0,0.5210724,0.50294113,0.3659687,0.5861511,0.31835938,0.16920853,0.36904907,0.62046814,0.38232422,0.18097687,0.45671463,0.33333206,0.50387764,0.5227852
24.0,92.0,0.5229885,0.75,0.0,0.41264343,0.4831047,0.417284,0.56038666,0.39379883,0.18374252,0.4642868,0.75479126,0.2944336,0.19078445,0.3285904,0.5,0.6046505,0.6133652
24.0,93.0,0.4770115,0.75,0.0,0.5301056,0.3974266,0.28528023,0.61351776,0.2578125,0.18311691,0.45238304,0.633255,0.22094727,0.23186111,0.5359764,0.41666412,0.44961357,0.58271027
24.0,94.0,0.5344828,0.33333334,0.0,0.40361023,0.32221222,0.35297012,0.528183,0.28808594,0.17589188,0.375,0.7036209,0.2944336,0.19486237,0.38360977,0.33333206,0.5581417,0.76511765
24.0,95.0,0.5,0.5,0.0,0.31625366,0.4421196,0.46235657,0.6666641,0.34838867,0.20846939,0.3571434,0.49253845,0.26489258,0.20745087,0.2627945,0.33333206,0.5503864,0.5556488
24.0,96.0,0.48850575,0.8333333,0.0,0.5301056,0.4623947,0.42572403,0.51690674,0.30322266,0.17050934,0.41666794,0.56290436,0.25024414,0.23335648,0.37014008,0.41666412,0.4883728,0.62192917
24.0,97.0,0.591954,0.5,0.0,0.29818726,0.4504013,0.4098587,0.52656555,0.27294922,0.19258499,0.4107151,0.5714264,0.33862305,0.21163177,0.5032692,0.33333206,0.59689903,0.5012436
24.0,98.0,0.7298851,0.33333334,0.0,0.5602417,0.5888405,0.47434044,0.62963104,0.31835938,0.15161514,0.39881134,0.53731537,0.35327148,0.22603226,0.53097534,0.5,0.52713203,0.5436363
24.0,99.0,0.33908045,0.4166667,0.0,0.43673706,0.42075348,0.46522713,0.47503662,0.4243164,0.16655731,0.36309624,0.513855,0.41186523,0.21059799,0.3435936,0.5,0.5813961,0.42142868
24.0,100.0,0.454023,0.5,0.0,0.5240936,0.3908882,0.45762825,0.5893707,0.22753906,0.18782806,0.5178585,0.5522461,0.27978516,0.19408417,0.4967308,0.5,0.44961357,0.4987564
24.0,101.0,0.43103448,0.33333334,0.0,0.5090332,0.49988937,0.3914566,0.51529694,0.28808594,0.17566681,0.4821434,0.5586395,0.25024414,0.19191742,0.5671387,0.5,0.47286987,0.5388031
24.0,102.0,0.5344828,0.8333333,0.0,0.5301056,0.4722023,0.41374016,0.5458908,0.2578125,0.18652725,0.22023964,0.63752747,0.32373047,0.17045212,0.51481247,0.41666412,0.5116291,0.47293472
24.0,103.0,0.47126436,0.5,0.0,0.47288513,0.46304703,0.41306496,0.44444275,0.31835938,0.1773262,0.4821434,0.5223923,0.33862305,0.21947479,0.5302048,0.5,0.5581417,0.566555
24.0,104.0,0.5804598,0.33333334,0.0,0.5301056,0.47808838,0.4017563,0.56199646,0.4243164,0.14784622,0.42262077,0.5927429,0.41186523,0.19640732,0.52905273,0.33333206,0.5581417,0.6289711
24.0,105.0,0.55172414,0.5,0.0,0.54216003,0.5219078,0.54034424,0.51851654,0.31835938,0.18078232,0.4107151,0.5245285,0.32373047,0.20879364,0.5024986,0.41666412,0.5503864,0.5091133
24.0,106.0,0.50574714,0.5,0.0,0.48493958,0.44517136,0.37018967,0.52495575,0.27294922,0.15781021,0.50595284,0.49253845,0.38232422,0.20869064,0.46325684,0.41666412,0.45736504,0.5566139
24.0,107.0,0.59770113,0.5,0.0,0.56925964,0.2112503,0.526165,0.6070862,0.31835938,0.1503601,0.36309624,0.48401642,0.2944336,0.21823502,0.46364212,0.5,0.5116291,0.6177864
24.0,108.0,0.5632184,0.5833333,0.0,0.5060272,0.48877335,0.42167282,0.71819305,0.2578125,0.15143967,0.3928566,0.57569885,0.38232422,0.2191124,0.46479416,0.41666412,0.5348854,0.5182266
24.0,109.0,0.70114946,0.6666666,0.0,0.4066162,0.41203308,0.40563774,0.4669876,0.4091797,0.18966675,0.48809433,0.58208466,0.36767578,0.20621109,0.4748001,0.41666412,0.4883728,0.46479034
24.0,110.0,0.88505745,0.5,0.0,0.54818726,0.5009804,0.42386818,0.70209503,0.39379883,0.14645767,0.5357151,0.49680328,0.2944336,0.19702911,0.5621376,0.41666412,0.56589127,0.49834442
24.0,111.0,0.454023,0.33333334,0.0,0.5180664,0.41770172,0.517725,0.43639374,0.28808594,0.1449318,0.4285717,0.513855,0.4560547,0.18939209,0.4701805,0.33333206,0.52713203,0.42557144
24.0,112.0,0.15517241,0.5833333,0.0,0.4307251,0.5764122,0.55249786,0.5877609,0.34838867,0.17723846,0.44047737,0.488266,0.39697266,0.19584274,0.46941376,0.5,0.5891495,0.45346832
24.0,113.0,0.20114943,0.25,0.0,0.7349396,0.44560623,0.46978188,0.46215057,0.31835938,0.18459702,0.51190567,0.53944397,0.36767578,0.20621109,0.5344391,0.5,0.34108734,0.29176903
24.0,114.0,0.6666666,0.33333334,0.0,0.5813141,0.4700241,0.5347748,0.49436188,0.3786621,0.14834213,0.45238304,0.5650406,0.4411621,0.16307068,0.58792114,0.58333206,0.56589127,0.5879593
24.0,115.0,0.40229887,0.75,0.0,0.37348938,0.473732,0.60769653,0.51851654,0.3786621,0.17835999,0.4821434,0.55436707,0.42651367,0.17137909,0.47133636,0.41666412,0.5813961,0.5417023
24.0,116.0,0.3908046,0.25,0.0,0.39457703,0.41901016,0.5373039,0.36714935,0.39379883,0.18275833,0.38690567,0.47974396,0.4560547,0.20100021,0.5540581,0.25,0.5426369,0.508976
24.0,117.0,0.7126437,0.8333333,0.0,0.400589,0.52322006,0.64162636,0.52334595,0.45458984,0.16400146,0.48809433,0.58849335,0.41186523,0.183712,0.41554642,0.6666641,0.5426369,0.4750061
24.0,118.0,0.64942527,0.16666669,0.0,0.49697876,0.4410286,0.5599251,0.45249176,0.4243164,0.16682816,0.5178585,0.4328308,0.36767578,0.19759369,0.49172592,0.5,0.40310097,0.5052452
24.0,119.0,0.4827586,0.75,0.0,0.4066162,0.4885521,0.6109028,0.4991989,0.3334961,0.15722275,0.50595284,0.49467468,0.38232422,0.18815231,0.53059006,0.41666412,0.49612427,0.48384476
24.0,120.0,0.57471263,0.75,0.0,0.62950134,0.36341858,0.505064,0.48792267,0.39379883,0.14434814,0.5714302,0.43709564,0.4560547,0.17184448,0.51288986,0.5,0.4186058,0.48605347
24.0,121.0,0.23563218,0.33333334,0.0,0.7258911,0.6239395,0.56515694,0.40418243,0.31835938,0.12029648,0.4464283,0.5309143,0.39697266,0.1624527,0.47826004,0.41666412,0.5348854,0.65382385
24.0,122.0,0.35632184,0.33333334,0.0,0.503006,0.59210587,0.56819725,0.5475006,0.48486328,0.15485,0.57738113,0.40085602,0.38232422,0.19692612,0.5771446,0.6666641,0.3720932,0.53217316
24.0,123.0,0.28735632,0.16666669,0.0,0.6144562,0.6054077,0.54473305,0.41062927,0.4243164,0.16462708,0.45238304,0.46482086,0.4560547,0.16296768,0.59907913,0.5,0.41085243,0.38207626
24.0,124.0,0.6034483,0.8333333,0.0,0.54818726,0.3372574,0.47569275,0.3462143,0.4243164,0.116573334,0.45833397,0.3837967,0.4560547,0.1535759,0.46672058,0.5,0.3255825,0.56448364
24.0,125.0,0.5344828,0.8333333,0.0,0.59939575,0.56790924,0.66222,0.4492798,0.45458984,0.18275833,0.57738113,0.47974396,0.41186523,0.15238953,0.7198944,0.5,0.41085243,0.38553047
24.0,126.0,0.54022986,0.8333333,0.0,0.5120392,0.5851326,0.6068516,0.49114227,0.4243164,0.15610123,0.63690376,0.37952423,0.47070312,0.18236923,0.49134064,0.5,0.4651184,0.41839218
24.0,127.0,0.43678162,0.08333331,0.0,0.53915405,0.5430565,0.6866989,0.3526535,0.3786621,0.14990997,0.59523773,0.36034393,0.4560547,0.18340302,0.51481247,0.5,0.34108734,0.34244728
24.0,128.0,0.55172414,0.16666669,0.0,0.61746216,0.44190216,0.63622284,0.4331665,0.48486328,0.17324448,0.5297642,0.36672974,0.39697266,0.18913269,0.488266,0.5,0.29457474,0.40624237
24.0,129.0,0.6436782,0.8333333,0.0,0.503006,0.43252563,0.5779877,0.42995453,0.4091797,0.14950562,0.59523773,0.36460876,0.39697266,0.14707184,0.50904083,0.58333206,0.35658836,0.34161758
24.0,130.0,0.52873564,0.6666666,0.0,0.5060272,0.5681267,0.6451702,0.49274445,0.4091797,0.13573456,0.5833359,0.38166046,0.4411621,0.14537048,0.6102333,0.58333206,0.47286987,0.3145542
24.0,131.0,0.55172414,0.6666666,0.0,0.51504517,0.44408035,0.5683651,0.3462143,0.4091797,0.13591003,0.63690376,0.37526703,0.38232422,0.18268204,0.65102005,0.5,0.3488388,0.3377514
24.0,132.0,0.40229887,0.08333331,0.0,0.57528687,0.6882477,0.5558739,0.4267273,0.45458984,0.12227249,0.54166603,0.31983185,0.38232422,0.15094376,0.53944016,0.5,0.36434174,0.3641262
